file,log10SW,SMILES,tb,tf,vc,hf,gf,hfus,hvap,cpg,tc,pc,dvisc,mcvol,logp,Joback,-CH3,-CH2-,>CH-,>C<,=CH2,=CH-,=C<,=C=,#CH,#C-,-CH2- (ring),>CH- (ring),>C< (ring),=CH- (ring),=C< (ring),-F,-Cl,-Br,-I,-OH (alcohol),-OH (phenol),-O- (nonring),-O- (ring),>C=O (nonring),>C=O (ring),O=CH- (aldehyde),-COOH (acid),-COO- (ester),=O,-NH2,>NH,>NH (ring),>N-,-N=,-N= (ring),=NH,-CN,-NO2,-SH,-S-,-S- (ring),MinAbsPartialCharge,NumRadicalElectrons,HeavyAtomMolWt,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MinPartialCharge,ExactMolWt,MolWt,NumValenceElectrons,MinEStateIndex,MinAbsEStateIndex,MaxPartialCharge,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
rytting2005.smi,-0.757,CCn1cnc2c1c(=O)n(C)c(=O)n2C,,,,,,,,,,,,124.61000000000003,-0.5464000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3250113605429597,0.0,196.12499999999997,11.830925925925927,0.3317034348097559,11.830925925925927,-0.3250113605429597,208.096025624,208.22099999999998,80.0,-0.35291383219954553,0.29865740740740687,0.3317034348097559,3.1122383710789681,631.8253673508915,11.162772227887025,8.889808013303732,8.889808013303732,7.0745860626699724,4.68404859466136,4.68404859466136,3.4085591129387907,3.4085591129387907,2.5578876538449995,2.5578876538449995,1.6367305604899918,1.6367305604899918,-1.85,3355.9182546867614,9.695393250009365,3.07877925492614,1.13904608832743,85.39389913254594,4.567099647791355,0.0,11.16387793838399,0.0,5.559266895052008,5.689743398203474,13.928736479654532,9.77851570501903,0.0,0.0,0.0,6.923737199690624,20.640100371266954,6.3273200747645415,0.0,11.16387793838399,0.0,18.685277464321274,14.09534396535438,13.4684936056032,0.0,27.165404736163666,0.0,0.0,11.24901029325548,0.0,0.0,0.0,18.685277464321274,20.640100371266954,0.0,6.923737199690624,15.916394442908185,0.0,11.16387793838399,0.0,61.82,0.0,9.5890743681436437,0.0,11.249010293255481,17.708634344296563,4.5670996477913546,11.614771630468544,17.942091705233086,6.9237371996906241,4.9839785209472085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2045370370370367,34.962129629629636,0.4444444444444444,15,0,6,0,0,0,0,2,2,6,0,6,1,0,0,0,2,-0.5464000000000002,55.889000000000024,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rytting2005.smi,-2.124,Oc1cnc2cncnc2n1,,,,,,,,,,,,89.37,0.1253999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2314104021781721,0.0,144.093,8.8962244897959177,0.4921268669460673,8.8962244897959177,-0.4921268669460673,148.038510748,148.12499999999997,54.0,-0.12851851851851825,0.12851851851851825,0.2314104021781721,2.8289012156206961,388.99399634322515,7.6817982758747121,5.468118785068667,5.468118785068667,5.360173345306138,2.9781798169281655,2.9781798169281655,1.9597885292503399,1.9597885292503399,1.2121627562564925,1.2121627562564925,0.7576845326675163,0.7576845326675163,-1.7800000000000002,487.85297312138852,5.964482443005349,2.1190783765659584,0.957978675078712,61.78589332721423,5.106527394840706,11.844020792380803,5.647177220767728,5.879988336435371,0.0,0.0,0.0,14.951935562841626,4.9839785209472085,0.0,0.0,0.0,0.0,12.393687143226153,5.106527394840706,11.16387793838399,0.0,19.935914083788834,0.0,0.0,0.0,18.721007217990696,0.0,5.879988336435371,0.0,0.0,5.879988336435371,0.0,25.042441478629538,0.0,0.0,0.0,18.721007217990696,0.0,11.16387793838399,0.0,71.79,0.0,0.0,0.0,5.8799883364353711,11.16387793838399,0.0,18.721007217990696,0.0,0.0,19.935914083788834,5.1065273948407057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,11,1,5,0,0,0,0,2,2,5,1,5,0,0,0,0,2,0.1253999999999998,36.79280000000001,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rytting2005.smi,-1.599,Cc1nc2c(c(=O)n(C)c(=O)n2C)n1CC(C)C,,,,,,,,,,,,153.98000000000002,0.3981199999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3220988924146299,0.0,232.15799999999996,12.205748299319728,0.3317035957279256,12.205748299319728,-0.3220988924146299,250.142975816,250.30199999999996,98.0,-0.3456509826152685,0.28300925925925879,0.3317035957279256,2.9465905671487782,718.2233546910975,13.61036598507973,11.389808013303732,11.389808013303732,8.3411117128494983,5.970706458323565,5.970706458323565,5.041443529712574,5.041443529712574,3.0865546935361965,3.0865546935361965,2.143893604906763,2.143893604906763,-1.85,10251.156068057238,12.602872527603294,4.115151653897417,1.6811979854647014,104.48872547573576,4.567099647791355,5.824404497999927,11.16387793838399,0.0,5.559266895052008,5.689743398203474,13.928736479654532,9.77851570501903,0.0,0.0,13.847474399381248,12.841643245852017,20.640100371266954,0.0,0.0,11.16387793838399,0.0,18.685277464321274,20.013250011515773,27.315968004984448,0.0,26.66248915939905,0.0,0.0,11.24901029325548,0.0,0.0,0.0,18.685277464321274,20.640100371266954,12.841643245852017,19.671878897381177,9.589074368143644,0.0,11.16387793838399,0.0,61.82,0.0,9.5890743681436437,0.0,11.249010293255481,17.081783984545382,16.936260551703857,11.614771630468544,7.0476719826771896,11.49083684748198,18.831452920328456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4331481481481472,39.733518518518522,0.5833333333333334,18,0,6,0,0,0,0,2,2,6,0,6,2,0,0,0,2,0.3981199999999996,69.79000000000003,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rytting2005.smi,-0.942,CC(C)Cn1cnc2c1c(=O)n(C)c(=O)n2C,,,,,,,,,,,,144.19000000000005,0.08969999999999967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32447080541629547,0.0,220.147,12.053526077097505,0.33170343482608955,12.053526077097505,-0.32447080541629547,236.127325752,236.27499999999998,92.0,-0.34972505668934217,0.29050925925925886,0.33170343482608955,2.8587922045212482,675.0618637842315,12.740122497076651,10.467158282493358,10.467158282493358,7.9304281103265399,5.539890642317929,5.539890642317929,4.66875238287436,4.66875238287436,2.779044304928109,2.779044304928109,1.928787260898378,1.928787260898378,-1.85,7284.8189909997382,11.63001993693029,3.868405274120684,1.6906680169725767,98.12378336133916,4.567099647791355,0.0,11.16387793838399,0.0,5.559266895052007,5.689743398203474,13.928736479654532,9.77851570501903,0.0,0.0,13.847474399381248,5.917906046161393,20.640100371266954,6.3273200747645415,0.0,11.16387793838399,0.0,18.685277464321274,20.013250011515773,20.392230805293824,0.0,27.165404736163666,0.0,0.0,11.24901029325548,0.0,0.0,0.0,18.685277464321274,20.640100371266954,5.917906046161393,13.847474399381248,15.916394442908185,0.0,11.16387793838399,0.0,61.82,0.0,9.5890743681436437,0.0,11.249010293255481,23.626540390457954,4.5670996477913546,11.614771630468544,13.37499205744173,4.5670996477913546,18.831452920328456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3156481481481475,38.184351851851858,0.5454545454545454,17,0,6,0,0,0,0,2,2,6,0,6,2,0,0,0,2,0.08969999999999967,65.05300000000001,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rytting2005.smi,-0.91,COc1cnc2cncnc2n1,,,,,,,,,,,,99.16000000000003,0.4283999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23361854303474244,0.0,156.10399999999998,4.8882596371882086,0.47984454773009017,4.8882596371882086,-0.47984454773009017,162.054160812,162.152,60.0,0.45944444444444477,0.45944444444444477,0.23361854303474244,2.6739964627615653,403.2834383297276,8.38890505706126,6.429153480032573,6.429153480032573,5.898178147766922,3.366945454873981,3.366945454873981,2.143951452723977,2.143951452723977,1.4119141265810522,1.4119141265810522,0.8493910151485857,0.8493910151485857,-1.7800000000000002,887.40860707376567,6.901238303131979,2.6893371506127384,1.048054604102645,68.47014691892171,4.736862953800049,11.844020792380803,5.647177220767728,5.879988336435371,0.0,0.0,0.0,14.951935562841626,4.9839785209472085,0.0,0.0,0.0,0.0,19.503484684503686,4.736862953800049,11.16387793838399,0.0,19.935914083788834,0.0,0.0,7.109797541277533,18.721007217990696,0.0,5.879988336435371,4.736862953800049,0.0,5.879988336435371,0.0,27.045711625066367,0.0,0.0,0.0,18.721007217990696,0.0,11.16387793838399,0.0,60.790000000000006,0.0,0.0,0.0,0.0,17.043866274819358,0.0,19.633961187655153,6.1968435716130763,0.0,19.935914083788834,4.7368629538000491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.14285714285714285,12,0,5,0,0,0,0,2,2,5,0,5,1,0,0,0,2,0.4283999999999998,41.68000000000002,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rytting2005.smi,-0.854,Cc1cnc2cncnc2n1,,,,,,,,,,,,93.29000000000002,0.7282199999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1810160113692408,0.0,140.105,4.1620370370370372,0.24937571453486512,4.1620370370370372,-0.24937571453486512,146.059246192,146.15299999999996,54.0,0.6527777777777779,0.6527777777777779,0.1810160113692408,2.8289012156206961,384.85228689314886,7.6817982758747121,6.02090518956871,6.02090518956871,5.360173345306138,3.2545730191781863,3.2545730191781863,2.2429710167215515,2.2429710167215515,1.3453305730860998,1.3453305730860998,0.8519077613073222,0.8519077613073222,-1.58,487.85297312138852,6.150913900258252,2.229407107173155,1.0228286772273443,63.356601689414816,0.0,11.844020792380803,5.647177220767728,0.0,0.0,0.0,0.0,19.935914083788834,0.0,0.0,0.0,6.923737199690624,6.196843571613076,11.890771566461538,0.0,11.16387793838399,0.0,19.935914083788834,0.0,6.923737199690624,0.0,24.414935212839154,0.0,0.0,0.0,0.0,0.0,0.0,19.935914083788834,0.0,6.923737199690624,5.693927994848461,18.721007217990696,0.0,11.16387793838399,0.0,51.56,0.0,0.0,0.0,0.0,5.6471772207677278,11.210628712464722,6.3273200747645415,12.393687143226153,6.9237371996906241,19.935914083788834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.14285714285714285,11,0,4,0,0,0,0,2,2,4,0,4,0,0,0,0,2,0.7282199999999999,39.86500000000001,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rytting2005.smi,-2.489,CC(=O)Nc1nnc(S(N)(=O)=O)s1,,,,,,,,,,,,120.78999999999999,-0.8561000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2668537466795803,0.0,216.203,10.704977796674225,0.30074625415601214,10.704977796674225,-0.30074625415601214,221.988132052,222.251,72.0,-3.8241751700680271,0.10789351851851881,0.2668537466795803,2.9386914588268511,422.35246826398935,10.060477932315068,6.5130189125088584,8.146012074364311,5.8928654157572424,3.032745770156534,5.39556182900582,2.099317642379012,4.811973693691262,0.9328171861807087,3.0815095121098466,0.5258473654376646,1.9053602623835677,-1.06,682.1272768088121,10.023752093802344,3.3584989230794076,2.7167362781176934,78.02145102207903,5.316788604006331,0.0,0.0,15.378393889864384,10.023291153407584,0.0,4.794537184071822,13.556770721936878,0.0,10.197363616602075,11.336785877934737,0.0,6.923737199690624,0.0,13.212334168400758,32.39881524053316,0.0,10.197363616602075,5.138973737607942,11.263392880364169,5.316788604006331,0.0,0.0,0.0,10.455762341614273,5.131558479839333,0.0,11.336785877934737,24.522340330282518,14.817828337479405,0.0,6.923737199690624,4.339655680673546,0.0,0.0,0.0,115.03999999999999,10.023291153407584,13.212334168400758,0.0,15.378393889864384,11.336785877934737,0.0,6.9237371996906241,0.0,0.0,15.514152220608405,5.1389737376079418,0.0,-3.1231566515495088,0.0,0.0,0.0,0.0,0.0,0.0,21.087038926681785,25.286117724867726,0.25,13,3,7,0,0,0,0,1,1,6,2,9,2,0,0,0,1,-0.8561000000000003,45.5859,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rytting2005.smi,-1.074,CC(=O)Nc1ccc(O)cc1,593.78,420.65,0.3825,-208.33999999999997,-65.25999999999999,22.998000000000005,61.87400000000001,280.16719414935375,827.8379290249363,4890.214680424471,,97.88999999999999,1.3505999999999998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.22074743631242583,0.0,142.093,10.524468537414966,0.5079643157925783,10.524468537414966,-0.5079643157925783,151.063328528,151.165,58.0,-0.11510204081632636,0.11510204081632636,0.22074743631242583,2.7362980721056545,253.2994975838911,8.2675847135016163,6.164862962722325,6.164862962722325,5.1815405503520555,3.2490981480278296,3.2490981480278296,2.228060242189872,2.228060242189872,1.1876733148984595,1.1876733148984595,0.7480265991539318,0.7480265991539318,-1.5099999999999998,285.51074052739676,7.595374077976819,3.0531381005525,2.292303972882069,64.66690538413799,10.423315998847038,5.749511833283905,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,24.26546827384644,12.611123474374185,0.0,9.901064578912528,11.594566004035068,0.0,0.0,0.0,6.923737199690624,5.316788604006331,24.26546827384644,0.0,5.749511833283905,5.316788604006331,5.687386274683562,5.749511833283905,0.0,11.013707124192212,4.794537184071822,0.0,6.923737199690624,24.26546827384644,0.0,0.0,0.0,49.33,0.0,4.7945371840718218,0.0,11.656691562635411,5.6873862746835622,0.0,19.056471336613843,12.13273413692322,0.0,5.316788604006331,5.1065273948407057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.500000000000004,0.125,11,2,3,0,0,0,1,0,1,2,2,3,1,0,0,0,1,1.3505999999999998,42.41050000000002,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rytting2005.smi,-2.432,Nc1ncnc2[nH]cnc21,,,,,,,,,,,,81.54000000000002,-0.0648999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162274823351639,0.0,130.09,5.4670370370370369,0.3817312756696799,5.4670370370370369,-0.3817312756696799,135.05449516,135.13,50.0,0.40856481481481532,0.40856481481481532,0.162274823351639,2.9500903053225889,351.5657969317911,6.9746914946881642,5.073691594068752,5.073691594068752,4.8770100977117439,2.772767331681046,2.772767331681046,1.8586594071755886,1.8586594071755886,1.2454958206289215,1.2454958206289215,0.7832699380516649,0.7832699380516649,-1.6500000000000004,372.42214003537873,5.159860161857645,1.6629234524260401,0.5397705083562873,56.32106271209872,10.717645998109393,11.844020792380803,11.465039998602755,0.0,0.0,0.0,0.0,14.951935562841626,0.0,0.0,0.0,0.0,0.0,6.3273200747645415,0.0,16.981740716219015,0.0,19.935914083788834,0.0,0.0,5.733667477162185,12.654640149529083,0.0,0.0,5.733667477162185,5.817862777835028,0.0,0.0,19.935914083788834,0.0,0.0,0.0,12.654640149529083,0.0,11.16387793838399,0.0,80.48,0.0,0.0,0.0,0.0,16.981740716219015,0.0,12.654640149529083,0.0,0.0,19.935914083788834,5.7336674771621849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,10,3,5,0,0,0,0,2,2,4,2,5,0,0,0,0,2,-0.0648999999999999,36.0961,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rytting2005.smi,-1.728,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,,,,,,,,,,,,147.41000000000008,-1.9799999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16713850593534102,0.0,254.14099999999996,9.950183767951625,0.39356685392664126,9.950183767951625,-0.39356685392664126,267.096753896,267.245,102.0,-1.1891298185941046,0.2180494404551947,0.16713850593534102,2.0354351458697555,602.6175788415977,13.568549621822843,9.787302124477499,9.787302124477499,9.1302289553357987,5.6863751310965895,5.6863751310965895,4.311819367749401,4.311819367749401,3.1783830976497818,3.1783830976497818,2.1660908223461033,2.1660908223461033,-1.8100000000000003,35227.092267622436,12.23544093091737,4.3842388535215,1.7476128588760207,106.8461601032428,25.79011261548435,30.155919955625706,17.692941169337626,0.0,0.0,0.0,4.567099647791355,14.951935562841626,0.0,0.0,0.0,0.0,0.0,12.934202039277459,20.056445138322168,16.98174071621902,0.0,19.51903521063298,0.0,24.539800333979777,12.340549441675103,12.654640149529083,0.0,0.0,5.733667477162185,5.817862777835028,0.0,0.0,59.75739852291291,4.736862953800049,0.0,6.22790117073487,12.654640149529083,0.0,11.16387793838399,0.0,139.54,31.146682298492696,10.213054789681411,0.0,5.8178627778350283,11.16387793838399,0.0,17.221739797320438,0.0,0.0,14.951935562841626,15.577057825802939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4552777777777779,50.878055555555548,0.5,19,5,9,0,1,1,0,2,2,9,4,9,2,0,1,1,3,-1.9799999999999998,62.744800000000026,0,3,3,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rytting2005.smi,-3.125,C=CCOc1ccc(CC(=O)O)cc1Cl,690.3,426.33000000000004,0.6165,-344.12000000000006,-159.94,27.301000000000002,73.23,398.6035294531175,895.1202641340016,2986.055122577562,4.973246766071783e-05,139.69,2.5319000000000003,1,0,2,0,0,1,1,0,0,0,0,0,0,0,3,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30731569450998447,0.0,215.57099999999997,10.449372965248237,0.48798856929345297,10.449372965248237,-0.48798856929345297,226.039671892,226.659,80.0,-0.88349392689174411,0.04021990740740744,0.30731569450998447,2.7767172318985907,374.0958253198426,11.259148545064338,8.072396069755058,8.828325015773514,7.1302289553357996,4.3711496931401275,4.749114166149355,2.934968865618986,3.342168992359592,1.7083285450100456,2.0036981102270834,1.0946857656854625,1.3523800708952494,-1.48,2014.6277080858144,11.593964497041421,5.413038093450929,3.6364379535071216,92.93907796792408,9.843390348640755,12.356393797796823,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,30.3222627491265,17.696185628620217,0.0,11.443454936667337,14.637927532712576,17.570245178184365,0.0,0.0,0.0,6.4208216229260096,6.606881964512918,41.44014180125553,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,11.600939890232516,17.682714647305474,11.21535880699783,0.0,5.563451491696996,30.854056995817206,5.022633313741326,0.0,0.0,46.53,5.9693052879518493,4.7945371840718218,0.0,6.4208216229260096,22.942478603235145,0.0,0.0,24.275121312218712,0.0,6.5789356835984973,21.44433023887327,0.0,5.8963583396321484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.381419438145635,0.18181818181818182,15,1,3,0,0,0,1,0,1,2,1,4,5,0,0,0,1,2.5319000000000003,58.48380000000002,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rytting2005.smi,-2.453,O=c1[nH]cnc2[nH]ncc21,,,,,,,,,,,,79.57999999999998,-0.35380000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26132560108201247,0.0,132.082,10.88425925925926,0.31245759205418255,10.88425925925926,-0.31245759205418255,136.038510748,136.114,50.0,-0.16782407407407351,0.16782407407407351,0.26132560108201247,3.0929120500200673,400.94019739120694,6.9746914946881642,4.95737601984303,4.95737601984303,4.8770100977117439,2.7450857894158376,2.7450857894158376,1.863944823243442,1.863944823243442,1.2531394182579527,1.2531394182579527,0.7771133516055416,0.7771133516055416,-1.65,372.42214003537873,5.159860161857645,1.6629234524260401,0.5397705083562873,55.11114768353449,4.9839785209472085,5.386224214464796,5.647177220767728,0.0,5.559266895052008,0.0,9.893218992372859,4.9839785209472085,5.098681808301038,0.0,0.0,0.0,0.0,12.524163646377618,0.0,11.033401435232523,0.0,20.16532065849649,0.0,0.0,0.0,22.877967725501446,0.0,0.0,5.559266895052008,0.0,0.0,0.0,20.16532065849649,0.0,0.0,0.0,17.31870083044944,0.0,11.033401435232523,0.0,74.43,0.0,4.7945371840718218,0.0,5.5592668950520077,11.033401435232523,0.0,12.524163646377618,0.0,0.0,20.165320658496491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,10,2,5,0,0,0,0,2,2,3,2,5,0,0,0,0,2,-0.35380000000000006,34.5094,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
